epoch,classification_output_accuracy,classification_output_auc,classification_output_loss,learning_rate,loss,regression_output_loss,regression_output_mae,regression_output_mse,val_classification_output_accuracy,val_classification_output_auc,val_classification_output_loss,val_loss,val_regression_output_loss,val_regression_output_mae,val_regression_output_mse
10,0.8440396189689636,0.5128737092018127,0.4471755027770996,0.0010000000474974513,0.5765573978424072,0.33184805512428284,0.17638520896434784,0.09165874123573303,0.841691255569458,0.48520132899284363,0.43617093563079834,0.509060800075531,0.27505308389663696,0.1519356518983841,0.08007431775331497
11,0.8439342975616455,0.5147274136543274,0.44373756647109985,0.0010000000474974513,0.5205626487731934,0.3272053003311157,0.16785292327404022,0.08804885298013687,0.841691255569458,0.5122345685958862,0.43575578927993774,0.4652531147003174,0.27708810567855835,0.15922540426254272,0.08157279342412949
12,0.8440396189689636,0.5002927184104919,0.4449564218521118,0.0010000000474974513,0.4811415374279022,0.3272431194782257,0.16164271533489227,0.08590240031480789,0.841691255569458,0.5316100716590881,0.43510493636131287,0.42928335070610046,0.27523738145828247,0.14760226011276245,0.07966399192810059
13,0.8440396189689636,0.5159176588058472,0.44389599561691284,0.0010000000474974513,0.44827720522880554,0.3221530020236969,0.15969732403755188,0.0839182659983635,0.841691255569458,0.4639646112918854,0.4395359456539154,0.40581461787223816,0.2743937373161316,0.15153639018535614,0.0798448994755745
14,0.8440396189689636,0.5251202583312988,0.4409404397010803,0.0010000000474974513,0.4248792827129364,0.32100629806518555,0.1592787355184555,0.08346997201442719,0.841691255569458,0.47208505868911743,0.43915045261383057,0.38434067368507385,0.2697879374027252,0.1588813066482544,0.07921112328767776
15,0.8440396189689636,0.5232323408126831,0.4419160485267639,0.0010000000474974513,0.4106994569301605,0.3218519687652588,0.15575692057609558,0.08281904458999634,0.841691255569458,0.4910832345485687,0.4363797605037689,0.37407341599464417,0.2742479145526886,0.15013501048088074,0.07959668338298798
16,0.8440396189689636,0.5299344658851624,0.44003814458847046,0.0010000000474974513,0.39845070242881775,0.31943976879119873,0.15737579762935638,0.08319330215454102,0.841691255569458,0.5195178985595703,0.4401561915874481,0.3657345473766327,0.27129843831062317,0.17223627865314484,0.08180750161409378
17,0.8440396189689636,0.5211993455886841,0.4398879110813141,0.0010000000474974513,0.39178118109703064,0.3206433057785034,0.15534745156764984,0.08284246921539307,0.841691255569458,0.47672706842422485,0.4358326196670532,0.3587724268436432,0.2747400104999542,0.15577995777130127,0.08008259534835815
18,0.8440396189689636,0.5270599722862244,0.43932628631591797,0.0010000000474974513,0.38459575176239014,0.31846892833709717,0.15592806041240692,0.08249843865633011,0.841691255569458,0.553039014339447,0.4349967837333679,0.3551027178764343,0.27467480301856995,0.1495242565870285,0.07969110459089279
19,0.8440396189689636,0.5575243234634399,0.4343131184577942,0.0010000000474974513,0.38165441155433655,0.3198281526565552,0.15786081552505493,0.08361491560935974,0.841691255569458,0.5275712013244629,0.4392744302749634,0.3565065860748291,0.2747392952442169,0.15028443932533264,0.08000799268484116
20,0.8440396189689636,0.566779375076294,0.43130871653556824,0.0010000000474974513,0.3794970214366913,0.31838318705558777,0.15480075776576996,0.08267950266599655,0.841691255569458,0.5692580938339233,0.431673526763916,0.35257288813591003,0.2744651436805725,0.15234993398189545,0.07994796335697174
21,0.8440396189689636,0.5775420665740967,0.4285508394241333,0.0010000000474974513,0.37553396821022034,0.31417372822761536,0.15510855615139008,0.08237223327159882,0.841691255569458,0.6570046544075012,0.42590612173080444,0.3495118319988251,0.27324819564819336,0.14684420824050903,0.0802302435040474
22,0.8440396189689636,0.6031981706619263,0.4259538948535919,0.0010000000474974513,0.3767646849155426,0.3160065710544586,0.1532803326845169,0.0829000249505043,0.841691255569458,0.61631178855896,0.4300023317337036,0.3551005423069,0.27560755610466003,0.15083548426628113,0.08022663742303848
23,0.8440396189689636,0.607478141784668,0.4227321743965149,0.0010000000474974513,0.37562599778175354,0.3166908025741577,0.15482889115810394,0.08265046030282974,0.841691255569458,0.5658087730407715,0.4572036564350128,0.3614906072616577,0.27129459381103516,0.14428874850273132,0.07914972305297852
24,0.8440396189689636,0.63896244764328,0.414432555437088,0.0010000000474974513,0.3711746037006378,0.315585196018219,0.15667174756526947,0.08307679742574692,0.841691255569458,0.6256839036941528,0.43584558367729187,0.3529013991355896,0.27058839797973633,0.14724275469779968,0.07881762832403183
25,0.8440396189689636,0.668914794921875,0.40491414070129395,0.0005000000237487257,0.36606985330581665,0.3151988089084625,0.15344196557998657,0.08212427794933319,0.841691255569458,0.6867970824241638,0.4476332366466522,0.3574613928794861,0.2730650007724762,0.14016951620578766,0.07893271744251251
26,0.8440396189689636,0.6798645257949829,0.4000622034072876,0.0005000000237487257,0.36324262619018555,0.31500449776649475,0.15123893320560455,0.08167437463998795,0.841691255569458,0.6956058740615845,0.43615010380744934,0.34995710849761963,0.26877596974372864,0.1399417370557785,0.07800643146038055
